iter	RMSE
2924	0.1098281005
2925	0.109826815
2926	0.1098254573
2927	0.10982502
2928	0.1098236777
2929	0.1098228362
2930	0.109822204
2931	0.1098212749
2932	0.1098207347
2933	0.1098200062
2934	0.1098199513
2935	0.109819869
2936	0.1098188191
2937	0.1098178409
2938	0.1098168375
2939	0.1098154768
2940	0.1098149296
2941	0.1098140346
2942	0.109813168
2943	0.109811703
2944	0.1098109215
2945	0.1098098002
2946	0.1098081739
2947	0.1098077302
2948	0.1098072662
2949	0.1098065336
2950	0.1098055585
2951	0.1098047222
2952	0.1098033178
2953	0.1098025896
2954	0.1098015439
2955	0.109800998
2956	0.1098000615
2957	0.1097996149
2958	0.109799116
2959	0.1097974768
2960	0.1097965156
2961	0.1097952261
2962	0.1097940809
2963	0.1097931436
2964	0.1097923205
2965	0.1097922674
2966	0.1097910318
2967	0.1097899951
2968	0.109789139
2969	0.109788309
2970	0.109788067
2971	0.1097874818
2972	0.1097868644
2973	0.1097864957
2974	0.109785046
2975	0.1097847218
2976	0.1097838489
2977	0.1097830129
2978	0.1097824174
2979	0.1097814056
2980	0.1097809137
2981	0.1097804508
2982	0.1097796587
2983	0.1097788647
2984	0.109778077
2985	0.1097780535
2986	0.1097773
2987	0.109776692
2988	0.1097759389
2989	0.1097753003
2990	0.109774299
2991	0.1097733921
2992	0.1097728557
2993	0.1097724008
2994	0.109772048
2995	0.1097713898
2996	0.1097706263
2997	0.1097702273
2998	0.1097697241
2999	0.1097678633
3000	0.1097662429
3001	0.1097659537
3002	0.1097659361
3003	0.1097652974
3004	0.1097642472
3005	0.1097635323
3006	0.109763123
3007	0.1097627775
3008	0.109762631
3009	0.1097620027
3010	0.1097610911
3011	0.109760139
3012	0.1097589147
3013	0.1097583795
3014	0.1097577189
3015	0.1097571803
3016	0.1097558355
3017	0.1097554637
3018	0.1097545012
3019	0.1097539543
3020	0.1097534019
3021	0.109752301
3022	0.1097520755
3023	0.1097516906
3024	0.1097513553
3025	0.1097499478
3026	0.1097486639
3027	0.1097480206
3028	0.1097477263
3029	0.1097464665
3030	0.1097452526
3031	0.1097446743
3032	0.1097439732
3033	0.1097428847
3034	0.109742211
3035	0.1097415832
3036	0.1097407453
3037	0.1097401914
3038	0.1097392687
3039	0.1097387154
3040	0.1097377507
3041	0.1097371698
3042	0.1097363552
3043	0.1097363513
3044	0.10973545
3045	0.1097350403
3046	0.1097347056
3047	0.1097336829
3048	0.1097328593
3049	0.1097317392
3050	0.1097309759
3051	0.10973009
3052	0.1097284619
3053	0.1097273302
3054	0.1097272933
3055	0.1097262678
3056	0.1097256966
3057	0.1097246619
3058	0.1097243052
3059	0.1097236754
3060	0.1097229485
3061	0.1097223099
3062	0.1097216688
3063	0.109721467
3064	0.1097211105
3065	0.1097205003
3066	0.1097198625
3067	0.1097192729
3068	0.1097180052
3069	0.1097169784
3070	0.1097160946
3071	0.1097155751
3072	0.1097153923
3073	0.1097149062
3074	0.1097139591
3075	0.1097134205
3076	0.1097123258
3077	0.1097116151
3078	0.1097105209
3079	0.1097091357
3080	0.1097082953
3081	0.1097079611
3082	0.109707367
3083	0.10970638
3084	0.1097058869
3085	0.1097054358
3086	0.109704723
3087	0.1097044426
3088	0.1097036335
3089	0.1097031872
3090	0.1097026503
3091	0.1097021274
3092	0.1097014934
3093	0.1097004196
3094	0.1096990669
3095	0.1096977693
3096	0.1096975969
3097	0.1096960797
3098	0.1096955065
3099	0.1096947212
3100	0.1096942287
3101	0.109693608
3102	0.1096929754
3103	0.1096915793
3104	0.1096910574
3105	0.1096901731
3106	0.1096889751
3107	0.1096883331
3108	0.109687746
3109	0.1096861087
3110	0.109685772
3111	0.1096853646
3112	0.1096850278
3113	0.1096843612
3114	0.1096824592
3115	0.1096812966
3116	0.109680941
3117	0.1096798578
3118	0.1096791634
3119	0.1096787786
3120	0.1096783293
3121	0.1096778603
3122	0.1096773411
3123	0.1096764
3124	0.1096760106
3125	0.1096753103
3126	0.1096743062
3127	0.109673694
3128	0.1096734084
3129	0.10967229
3130	0.1096720224
3131	0.1096714562
3132	0.109670663
3133	0.1096699943
3134	0.1096691515
3135	0.1096686303
3136	0.109667241
3137	0.1096668908
3138	0.1096663408
3139	0.1096655154
3140	0.1096651352
3141	0.1096650858
3142	0.1096645286
3143	0.1096638935
3144	0.1096632264
3145	0.1096625159
3146	0.1096614578
3147	0.1096612534
3148	0.1096605898
3149	0.109659687
3150	0.1096596627
3151	0.1096592364
3152	0.1096588247
3153	0.1096583699
3154	0.1096583447
3155	0.1096577897
3156	0.1096574053
3157	0.1096567241
3158	0.1096561073
3159	0.109655566
3160	0.1096546978
3161	0.109653885
3162	0.109653597
3163	0.1096525598
3164	0.1096516621
3165	0.1096507911
3166	0.109649954
3167	0.1096493468
3168	0.1096490125
3169	0.109648222
3170	0.1096477953
3171	0.109647374
3172	0.1096471216
3173	0.1096466913
3174	0.1096456985
3175	0.1096449464
3176	0.1096443665
3177	0.1096439802
3178	0.1096436349
3179	0.1096429524
3180	0.1096426344
3181	0.1096416422
3182	0.1096408808
3183	0.1096403493
3184	0.1096394783
3185	0.1096386271
3186	0.1096378386
3187	0.1096371476
3188	0.109636758
3189	0.1096359883
3190	0.109635355
3191	0.1096350503
3192	0.109634227
3193	0.1096335011
3194	0.1096329656
3195	0.1096314101
3196	0.1096309672
3197	0.1096306719
3198	0.1096300098
3199	0.1096294761
3200	0.109628985
3201	0.1096285149
3202	0.1096275463
3203	0.1096269468
3204	0.1096263249
3205	0.1096256388
3206	0.1096252155
3207	0.109624159
3208	0.1096224901
3209	0.109622231
3210	0.109620992
3211	0.1096196681
3212	0.1096196403
3213	0.1096189463
3214	0.1096180085
3215	0.1096174765
3216	0.1096165128
3217	0.1096154386
3218	0.1096147499
3219	0.1096143828
3220	0.1096135175
3221	0.1096133301
3222	0.1096129036
3223	0.109612391
3224	0.1096118924
3225	0.1096112727
3226	0.1096105715
3227	0.1096099662
3228	0.1096094841
3229	0.1096087748
3230	0.1096076477
3231	0.1096070303
3232	0.1096065806
3233	0.1096061305
3234	0.1096057531
3235	0.1096051079
3236	0.109604506
3237	0.1096038518
3238	0.109602629
3239	0.1096015071
3240	0.1096009563
3241	0.1095999202
3242	0.1095995176
3243	0.1095989042
3244	0.1095988821
3245	0.1095984856
3246	0.109597858
3247	0.1095970832
3248	0.1095967457
3249	0.10959554
3250	0.1095947883
3251	0.1095926172
3252	0.1095915973
3253	0.1095909591
3254	0.1095900567
3255	0.1095887898
3256	0.1095877303
3257	0.1095870566
3258	0.1095852275
3259	0.1095836057
3260	0.1095835786
3261	0.1095829585
3262	0.109582004
3263	0.1095817945
3264	0.1095810168
3265	0.1095805831
3266	0.1095798322
3267	0.1095790344
3268	0.1095778861
3269	0.1095768417
3270	0.109576103
3271	0.1095753268
3272	0.109574615
3273	0.1095739542
3274	0.1095736221
3275	0.1095730246
3276	0.1095720177
3277	0.1095711632
3278	0.1095701658
3279	0.1095696439
3280	0.1095686263
3281	0.1095680031
3282	0.1095675829
3283	0.1095670379
3284	0.1095660024
3285	0.1095651679
3286	0.1095647984
3287	0.1095642735
3288	0.1095636286
3289	0.1095627866
3290	0.1095622704
3291	0.1095611827
3292	0.1095596708
3293	0.109558638
3294	0.1095578042
3295	0.109557237
3296	0.1095560952
3297	0.1095554059
3298	0.1095549838
3299	0.109553775
3300	0.1095528968
3301	0.1095521242
3302	0.1095504486
3303	0.1095496011
3304	0.1095494901
3305	0.1095488649
3306	0.1095485011
3307	0.109547916
3308	0.109547403
3309	0.1095471094
3310	0.1095461882
3311	0.1095459584
3312	0.1095457191
3313	0.1095449817
3314	0.1095445831
3315	0.1095445593
3316	0.1095441021
3317	0.1095434386
3318	0.109543135
3319	0.1095424621
3320	0.1095412713
3321	0.1095408615
3322	0.1095404616
3323	0.109539667
3324	0.109539642
3325	0.1095392255
3326	0.1095379606
3327	0.109537459
3328	0.1095371496
3329	0.1095367199
3330	0.1095362193
3331	0.1095357388
3332	0.1095355282
3333	0.1095351411
3334	0.109534307
3335	0.1095337148
3336	0.1095332341
3337	0.109532016
3338	0.1095303663
3339	0.1095303367
3340	0.1095300285
3341	0.1095294869
3342	0.1095287064
3343	0.1095278953
3344	0.1095278059
3345	0.1095273663
3346	0.1095258754
3347	0.1095245221
3348	0.1095237027
3349	0.1095228478
3350	0.1095224367
3351	0.1095220052
3352	0.1095206771
3353	0.1095200826
3354	0.1095197928
3355	0.1095185031
3356	0.1095180579
3357	0.1095170287
3358	0.1095166749
3359	0.1095148897
3360	0.1095140961
3361	0.1095136978
3362	0.109513054
3363	0.1095123597
3364	0.109511384
3365	0.1095092198
3366	0.1095083172
3367	0.1095078577
3368	0.1095074891
3369	0.109506766
3370	0.1095065429
3371	0.1095061813
3372	0.1095055198
3373	0.1095051564
3374	0.1095048283
3375	0.1095044174
3376	0.1095036056
3377	0.1095027703
3378	0.1095024073
3379	0.1095017506
3380	0.1095007282
3381	0.1095001384
3382	0.1094997506
3383	0.1094995968
3384	0.1094989734
3385	0.1094979394
3386	0.1094968753
3387	0.1094964022
3388	0.1094954033
3389	0.109494213
3390	0.1094932095
3391	0.1094922859
3392	0.109491775
3393	0.1094913325
3394	0.1094906817
3395	0.1094899257
3396	0.1094889149
3397	0.109488413
3398	0.109488064
3399	0.1094871816
3400	0.1094858285
3401	0.1094855523
3402	0.109484945
3403	0.1094842919
3404	0.1094839273
3405	0.1094834041
3406	0.1094828525
3407	0.10948237
3408	0.1094821812
3409	0.1094815987
3410	0.1094810805
3411	0.1094799256
3412	0.1094787573
3413	0.1094787157
3414	0.1094775292
3415	0.109476905
3416	0.1094768864
3417	0.1094765125
3418	0.1094756703
3419	0.1094749936
3420	0.1094737599
3421	0.1094737285
3422	0.1094723823
3423	0.1094717919
3424	0.1094711305
3425	0.1094702159
3426	0.1094694807
3427	0.1094682901
3428	0.1094671855
3429	0.1094669759
3430	0.1094655582
3431	0.1094649828
3432	0.1094644737
3433	0.1094633255
3434	0.1094632588
3435	0.1094629074
3436	0.1094625574
3437	0.1094619725
3438	0.1094615635
3439	0.1094603428
3440	0.1094600333
3441	0.1094590236
3442	0.1094584331
3443	0.1094578895
3444	0.1094575595
3445	0.1094572659
3446	0.109456212
3447	0.1094556497
3448	0.1094548372
3449	0.1094540065
3450	0.1094536017
3451	0.1094524694
3452	0.1094514626
3453	0.109450973
3454	0.1094508058
3455	0.1094500614
3456	0.1094494054
3457	0.1094487423
3458	0.1094473866
3459	0.1094462196
3460	0.1094449711
3461	0.1094441151
3462	0.109443822
3463	0.1094432385
3464	0.1094420032
3465	0.109441342
3466	0.1094411749
3467	0.1094406738
3468	0.1094393672
3469	0.1094387545
3470	0.1094382169
3471	0.1094377597
3472	0.1094371582
3473	0.1094361634
3474	0.1094358519
3475	0.1094355575
3476	0.1094355283
3477	0.1094343934
3478	0.1094338765
3479	0.1094335741
3480	0.1094330202
3481	0.1094326886
3482	0.1094323406
3483	0.1094318736
3484	0.1094309672
3485	0.1094306153
3486	0.1094297498
3487	0.1094290319
3488	0.1094279747
3489	0.1094276626
3490	0.1094265003
3491	0.1094261103
3492	0.1094253984
3493	0.1094251293
3494	0.1094240355
3495	0.1094234353
3496	0.1094234103
3497	0.1094228607
3498	0.1094223011
3499	0.1094215096
3500	0.10942027
3501	0.1094198836
3502	0.1094189738
3503	0.1094180279
3504	0.1094177173
3505	0.10941736
3506	0.1094160843
3507	0.1094158839
3508	0.1094158198
3509	0.1094155315
3510	0.1094151116
3511	0.1094145242
3512	0.1094138303
3513	0.1094131176
3514	0.1094122497
3515	0.1094119024
3516	0.1094114069
3517	0.1094102653
3518	0.1094097197
3519	0.1094096903
3520	0.109409054
3521	0.109408584
3522	0.109407902
3523	0.1094074208
3524	0.1094064678
3525	0.1094057357
3526	0.1094047392
3527	0.1094038373
3528	0.1094030038
3529	0.1094021701
3530	0.1094015406
3531	0.1094000907
3532	0.1093997817
3533	0.1093994364
3534	0.1093993344
3535	0.109398076
3536	0.1093976131
3537	0.1093971287
3538	0.1093962584
3539	0.1093953708
3540	0.1093950299
3541	0.1093945184
3542	0.1093940547
3543	0.1093934424
3544	0.1093933409
3545	0.1093926103
3546	0.1093920151
3547	0.1093915908
3548	0.1093912462
3549	0.1093906411
3550	0.1093906263
3551	0.1093900343
3552	0.1093887994
3553	0.1093876835
3554	0.109387418
3555	0.1093869674
3556	0.1093866014
3557	0.1093862489
3558	0.1093856075
3559	0.1093845865
3560	0.1093842535
3561	0.1093829666
3562	0.1093814496
3563	0.1093813815
3564	0.1093801996
3565	0.1093798969
3566	0.1093795314
3567	0.1093790689
3568	0.1093788654
3569	0.1093783371
3570	0.1093775866
3571	0.1093772175
3572	0.1093763972
3573	0.1093752424
3574	0.1093745914
3575	0.1093745173
3576	0.1093738739
3577	0.1093736721
3578	0.109373008
3579	0.1093726254
3580	0.1093721968
3581	0.1093716507
3582	0.1093706343
3583	0.1093691826
3584	0.1093685889
3585	0.109368154
3586	0.1093672321
3587	0.1093671984
3588	0.1093670368
3589	0.1093659497
3590	0.1093652909
3591	0.1093649958
3592	0.1093637518
3593	0.109362966
3594	0.1093622939
3595	0.1093613186
3596	0.1093605579
3597	0.1093598425
3598	0.1093598051
3599	0.1093594426
3600	0.1093591716
3601	0.1093588043
3602	0.1093583805
3603	0.109358142
3604	0.1093576551
3605	0.1093567859
3606	0.1093564697
3607	0.1093558579
3608	0.1093552678
3609	0.1093548789
3610	0.1093542226
3611	0.109353119
3612	0.1093525398
3613	0.1093518792
3614	0.1093515876
3615	0.1093512385
3616	0.1093504072
3617	0.1093501745
3618	0.1093497133
3619	0.109348515
3620	0.1093481242
3621	0.1093465502
3622	0.1093459479
3623	0.1093455023
3624	0.1093454774
3625	0.1093445881
3626	0.1093435563
3627	0.109342315
3628	0.1093416104
3629	0.1093408605
3630	0.1093404477
3631	0.1093400389
3632	0.1093388535
3633	0.1093384429
3634	0.1093376874
3635	0.1093369896
3636	0.1093361733
3637	0.1093357516
3638	0.1093346021
3639	0.1093337219
3640	0.1093328161
3641	0.1093318469
3642	0.1093311211
3643	0.1093305109
3644	0.1093300368
3645	0.1093291066
3646	0.1093282239
3647	0.1093279815
3648	0.1093276447
3649	0.1093276261
3650	0.1093270718
3651	0.1093265728
3652	0.1093253928
3653	0.1093247699
3654	0.1093241911
3655	0.1093237322
3656	0.1093229422
3657	0.1093224126
3658	0.1093219928
3659	0.1093217821
3660	0.1093212386
3661	0.1093208611
3662	0.1093200375
3663	0.1093191139
3664	0.1093180507
3665	0.1093176646
3666	0.1093172041
3667	0.1093161211
3668	0.1093156796
3669	0.1093145676
3670	0.1093137563
3671	0.1093134205
3672	0.109312786
3673	0.1093122512
3674	0.1093120749
3675	0.1093112938
3676	0.1093110246
3677	0.1093103828
3678	0.109309297
3679	0.1093084793
3680	0.1093076459
3681	0.1093067649
3682	0.1093051684
3683	0.1093045413
3684	0.1093039233
3685	0.1093034734
3686	0.1093026626
3687	0.1093021795
3688	0.1093006285
3689	0.1093000557
3690	0.1092995167
3691	0.1092985788
3692	0.1092972562
3693	0.1092962205
3694	0.1092957238
3695	0.1092952624
3696	0.1092949042
3697	0.1092940227
3698	0.1092934073
3699	0.1092925928
3700	0.1092922444
3701	0.109291923
3702	0.1092913589
3703	0.1092908675
3704	0.1092902294
3705	0.1092898058
3706	0.1092888811
3707	0.1092883315
3708	0.1092876578
3709	0.1092874118
3710	0.1092865775
3711	0.1092859813
3712	0.1092855336
3713	0.1092853038
3714	0.1092841361
3715	0.109283353
3716	0.1092827479
3717	0.1092826266
3718	0.1092813892
3719	0.1092808898
3720	0.1092799437
3721	0.1092795179
3722	0.1092790911
3723	0.109278545
3724	0.109277511
3725	0.1092764322
3726	0.1092757937
3727	0.1092750355
3728	0.1092743795
3729	0.1092736048
3730	0.1092728847
3731	0.1092722144
3732	0.1092706552
3733	0.1092696335
3734	0.1092687384
3735	0.1092686044
3736	0.1092683761
3737	0.1092682127
3738	0.1092673762
3739	0.1092671376
3740	0.1092669079
3741	0.1092664714
3742	0.1092663185
3743	0.1092659479
3744	0.1092654587
3745	0.1092645418
3746	0.109264152
3747	0.109263686
3748	0.1092636712
3749	0.1092629855
3750	0.1092629665
3751	0.1092626552
3752	0.1092621919
3753	0.109261312
3754	0.1092602436
3755	0.1092595871
3756	0.1092588035
3757	0.1092585499
3758	0.1092582004
3759	0.1092576325
3760	0.1092570318
3761	0.1092564937
3762	0.1092559316
3763	0.1092554586
3764	0.1092550149
3765	0.1092544424
3766	0.1092537564
3767	0.1092531675
3768	0.1092518194
3769	0.10925153
3770	0.1092512598
3771	0.1092507841
3772	0.1092505473
3773	0.1092500246
3774	0.109249752
3775	0.109249363
3776	0.1092488853
3777	0.1092480154
3778	0.1092476043
3779	0.109247276
3780	0.1092467386
3781	0.1092456314
3782	0.1092437185
3783	0.1092434793
3784	0.1092430851
3785	0.1092427859
3786	0.1092417641
3787	0.1092407153
3788	0.1092404099
3789	0.1092396035
3790	0.109239416
3791	0.109239091
3792	0.1092384925
3793	0.1092380698
3794	0.109237912
3795	0.1092371472
3796	0.1092368289
3797	0.1092361641
3798	0.1092355397
3799	0.1092348393
3800	0.1092339692
3801	0.1092331302
3802	0.1092326365
3803	0.1092315244
3804	0.1092311388
3805	0.1092311189
3806	0.1092306688
3807	0.1092295593
3808	0.1092286872
3809	0.109228324
3810	0.1092282991
3811	0.1092279979
3812	0.1092277097
3813	0.1092272414
3814	0.1092272111
3815	0.1092268949
3816	0.1092265087
3817	0.1092257939
3818	0.1092252338
3819	0.1092249104
3820	0.109224061
3821	0.1092234398
3822	0.1092229295
3823	0.1092222686
3824	0.1092215007
3825	0.1092211672
3826	0.1092208346
3827	0.1092204399
3828	0.1092198974
3829	0.1092192337
3830	0.1092182706
3831	0.1092179532
3832	0.1092169458
3833	0.1092162081
3834	0.1092155535
3835	0.1092141429
3836	0.1092139389
3837	0.1092134426
3838	0.1092131458
3839	0.1092123671
3840	0.1092119834
3841	0.1092117495
3842	0.1092104349
3843	0.1092099036
3844	0.1092090904
3845	0.1092088397
3846	0.1092082168
3847	0.1092075889
3848	0.1092069437
3849	0.1092054738
3850	0.1092049331
3851	0.1092045932
3852	0.109204043
3853	0.109203411
3854	0.1092031462
3855	0.1092026238
3856	0.1092023105
3857	0.1092016045
3858	0.1092013788
3859	0.1092006876
3860	0.1092001946
3861	0.1091987556
3862	0.1091985995
3863	0.1091982693
3864	0.1091979258
3865	0.1091974778
3866	0.1091973046
3867	0.1091969046
3868	0.1091964043
3869	0.1091956416
3870	0.1091949959
3871	0.1091941454
3872	0.1091939704
3873	0.1091932837
3874	0.1091928414
3875	0.1091924149
3876	0.1091923434
3877	0.109191815
3878	0.1091910064
3879	0.1091901652
3880	0.1091897703
3881	0.1091891571
3882	0.1091882401
3883	0.1091877577
3884	0.1091874882
3885	0.1091873122
3886	0.1091865185
3887	0.1091857503
3888	0.1091850992
3889	0.1091844573
3890	0.1091838131
3891	0.1091824
3892	0.1091805342
3893	0.1091799189
3894	0.1091798993
3895	0.1091794349
3896	0.1091790715
3897	0.1091786636
3898	0.1091781442
3899	0.109177775
3900	0.1091773335
3901	0.1091773212
3902	0.1091771676
3903	0.1091766957
3904	0.1091758538
3905	0.1091753887
3906	0.109174966
3907	0.1091743665
3908	0.1091740125
3909	0.1091737467
3910	0.1091728825
3911	0.1091726401
3912	0.1091721979
3913	0.1091718834
3914	0.1091706655
3915	0.1091698419
3916	0.1091691259
3917	0.1091687767
3918	0.1091679073
3919	0.1091673824
3920	0.109166309
3921	0.1091658668
3922	0.109165349
3923	0.1091648637
3924	0.1091637426
3925	0.1091625769
3926	0.1091620584
3927	0.1091612827
3928	0.1091606814
3929	0.1091595618
3930	0.1091593368
3931	0.109158784
3932	0.1091577302
3933	0.109157115
3934	0.1091569191
3935	0.10915557
3936	0.1091553362
3937	0.1091550784
3938	0.1091549533
3939	0.1091537202
3940	0.1091531205
3941	0.1091529408
3942	0.1091529233
3943	0.1091525074
3944	0.1091519787
3945	0.1091516348
3946	0.1091510321
3947	0.1091505569
3948	0.1091498114
3949	0.1091494839
3950	0.1091490165
3951	0.1091481827
3952	0.1091477602
3953	0.1091472557
3954	0.1091463853
3955	0.1091456996
3956	0.1091456899
3957	0.1091451885
3958	0.1091450442
3959	0.1091450333
3960	0.1091442541
3961	0.109143874
3962	0.1091432388
3963	0.1091429629
3964	0.1091425163
3965	0.109141814
3966	0.1091412537
3967	0.1091404463
3968	0.1091400045
3969	0.1091395867
3970	0.109138961
3971	0.109138701
3972	0.1091383634
3973	0.1091379954
3974	0.1091373614
3975	0.1091366224
3976	0.109135997
3977	0.1091354864
3978	0.1091353521
3979	0.1091345385
3980	0.1091337746
3981	0.1091336436
3982	0.1091327864
3983	0.109132451
3984	0.1091321167
3985	0.1091314823
3986	0.1091313286
3987	0.1091310434
3988	0.1091307487
3989	0.1091306263
3990	0.1091299236
3991	0.1091293347
3992	0.1091288887
3993	0.1091281774
3994	0.1091279688
3995	0.1091275988
3996	0.1091270441
3997	0.1091267113
3998	0.1091262812
3999	0.1091260644
4000	0.1091251831
4001	0.1091249225
4002	0.1091245718
4003	0.1091241873
4004	0.109123494
4005	0.1091229959
4006	0.1091225686
4007	0.1091217252
4008	0.109120938
4009	0.1091205104
4010	0.1091200881
4011	0.1091200508
4012	0.1091192835
4013	0.1091180657
4014	0.1091172835
4015	0.1091169059
4016	0.109116175
4017	0.1091153864
4018	0.1091148079
4019	0.1091143287
4020	0.1091140338
4021	0.1091137831
4022	0.1091136583
4023	0.1091130986
4024	0.1091124257
4025	0.1091120669
4026	0.1091110112
4027	0.1091106316
4028	0.1091106159
4029	0.109110164
4030	0.109109438
4031	0.1091090267
4032	0.1091088104
4033	0.1091083032
4034	0.1091078958
4035	0.1091072428
4036	0.1091066118
4037	0.1091056589
4038	0.1091051033
4039	0.1091047512
4040	0.10910407
4041	0.1091034582
4042	0.1091031034
4043	0.1091028078
4044	0.1091018003
4045	0.1091013722
4046	0.1091003533
4047	0.1091000818
4048	0.1090997756
4049	0.1090991834
4050	0.1090984501
4051	0.1090981303
4052	0.1090974018
4053	0.1090973528
4054	0.1090966655
4055	0.109095785
4056	0.1090957684
4057	0.109095256
4058	0.1090947044
4059	0.1090941504
4060	0.1090930176
4061	0.1090924691
4062	0.1090922543
4063	0.1090916745
4064	0.1090911709
4065	0.109090751
4066	0.1090899008
4067	0.1090891533
4068	0.1090884634
4069	0.1090879233
4070	0.1090874011
4071	0.1090867884
4072	0.1090862335
4073	0.1090860779
4074	0.1090854455
4075	0.1090849807
4076	0.109084941
4077	0.1090842694
4078	0.1090838203
4079	0.1090827431
4080	0.1090824395
4081	0.10908123
4082	0.1090806395
4083	0.1090797326
4084	0.109079038
4085	0.1090780203
4086	0.1090778858
4087	0.1090770663
4088	0.1090763951
4089	0.1090755854
4090	0.1090754153
4091	0.1090751445
4092	0.1090744888
4093	0.1090741025
4094	0.1090738031
4095	0.1090736553
4096	0.1090726721
4097	0.1090723591
4098	0.1090719811
4099	0.1090717101
4100	0.1090708901
4101	0.1090702388
4102	0.1090699411
4103	0.109069319
4104	0.1090683914
4105	0.1090680954
4106	0.109067554
4107	0.1090671756
4108	0.1090668382
4109	0.1090665136
4110	0.10906627
4111	0.1090659582
4112	0.1090654318
4113	0.1090654193
4114	0.1090648565
4115	0.1090646488
4116	0.1090642175
4117	0.1090639658
4118	0.1090627618
4119	0.109062025
4120	0.1090614862
4121	0.1090606813
4122	0.1090603393
4123	0.1090599007
4124	0.1090594726
4125	0.1090585466
4126	0.1090581223
4127	0.1090578638
4128	0.1090574618
4129	0.1090569639
4130	0.1090564755
4131	0.1090559004
4132	0.1090554047
4133	0.1090551314
4134	0.1090550953
4135	0.1090548797
4136	0.1090548482
4137	0.1090537233
4138	0.1090532998
4139	0.1090524264
4140	0.1090517791
4141	0.1090516692
4142	0.1090513471
4143	0.109050711
4144	0.1090491768
4145	0.1090485101
4146	0.1090482179
4147	0.1090477318
4148	0.1090472608
4149	0.1090466594
4150	0.1090462125
4151	0.1090455432
4152	0.1090452346
4153	0.1090449853
4154	0.1090445222
4155	0.1090445114
4156	0.1090444985
4157	0.1090441233
4158	0.1090433206
4159	0.1090430918
4160	0.1090430231
4161	0.1090429745
4162	0.1090424834
4163	0.1090424646
4164	0.1090424433
4165	0.1090422694
4166	0.1090422681
4167	0.1090422559
4168	0.1090420551
4169	0.109041818
4170	0.109041341
4171	0.1090410578
4172	0.1090403627
4173	0.1090399903
4174	0.1090387824
4175	0.1090382916
4176	0.1090382853
4177	0.109037903
4178	0.1090375064
4179	0.1090374907
4180	0.1090371503
4181	0.1090365847
4182	0.1090360288
4183	0.1090354436
4184	0.1090349328
4185	0.1090343933
4186	0.1090335883
4187	0.1090332295
4188	0.1090322478
4189	0.1090318792
4190	0.1090316673
4191	0.1090314066
4192	0.1090303212
4193	0.1090297973
4194	0.109029277
4195	0.1090289561
4196	0.109028097
4197	0.1090269404
4198	0.1090268811
4199	0.109026463
4200	0.1090260388
4201	0.1090258153
4202	0.1090252913
4203	0.1090244919
4204	0.1090244766
4205	0.1090238789
4206	0.10902355
4207	0.1090233448
4208	0.1090226688
4209	0.1090220838
4210	0.1090218651
4211	0.1090213178
4212	0.1090211231
4213	0.1090205791
4214	0.1090202866
4215	0.1090201574
4216	0.1090197942
4217	0.1090193351
4218	0.1090190265
4219	0.1090185291
4220	0.1090174705
4221	0.1090173633
4222	0.1090170219
4223	0.1090164342
4224	0.1090161615
4225	0.1090157323
4226	0.1090149675
4227	0.109014347
4228	0.1090140177
4229	0.1090137244
4230	0.1090131577
4231	0.1090125784
4232	0.1090120432
4233	0.1090120279
4234	0.1090116175
4235	0.1090105105
4236	0.109009331
4237	0.1090086331
4238	0.1090086194
4239	0.1090083136
4240	0.1090076506
4241	0.1090069082
4242	0.1090060561
4243	0.1090056992
4244	0.1090049512
4245	0.1090045502
4246	0.1090037794
4247	0.1090032825
4248	0.1090025017
4249	0.1090025005
4250	0.1090018069
4251	0.1090015398
4252	0.1090014275
4253	0.109000536
4254	0.1090003098
4255	0.1089999154
4256	0.1089996288
4257	0.1089991803
4258	0.1089988017
4259	0.1089980723
4260	0.1089976166
4261	0.108997166
4262	0.1089969299
4263	0.1089966935
4264	0.1089962005
4265	0.1089951694
4266	0.1089949861
4267	0.1089946283
4268	0.1089941305
4269	0.1089933459
4270	0.1089927213
4271	0.1089921958
4272	0.1089919015
4273	0.1089914169
4274	0.1089909254
4275	0.108990563
4276	0.1089902118
4277	0.108989921
4278	0.1089895823
4279	0.1089892113
4280	0.1089885828
4281	0.1089879612
4282	0.1089875288
4283	0.108987431
4284	0.1089867702
4285	0.1089863479
4286	0.1089858112
4287	0.1089851716
4288	0.108984717
4289	0.1089846409
4290	0.108983902
4291	0.1089834621
4292	0.1089830795
4293	0.1089826354
4294	0.1089825522
4295	0.1089817681
4296	0.1089814873
4297	0.1089810772
4298	0.1089806311
4299	0.1089803612
4300	0.1089797064
4301	0.1089793467
4302	0.1089784759
4303	0.1089782295
4304	0.1089780955
4305	0.1089776766
4306	0.1089776677
4307	0.108977056
4308	0.1089767623
4309	0.1089765852
4310	0.1089762178
4311	0.1089754298
4312	0.1089754197
4313	0.1089748772
4314	0.108974561
4315	0.1089742668
4316	0.1089736401
4317	0.1089730884
4318	0.1089727594
4319	0.1089721773
4320	0.1089721607
4321	0.1089717656
4322	0.1089711796
4323	0.1089701893
4324	0.1089699677
4325	0.1089683101
4326	0.1089678741
4327	0.1089672909
4328	0.1089670347
4329	0.1089661976
4330	0.1089661486
4331	0.1089659175
4332	0.108965395
4333	0.1089646115
4334	0.1089638476
4335	0.1089633968
4336	0.10896305
4337	0.1089617983
4338	0.1089614935
4339	0.1089605085
