order_approved_at,num_pedidos,avg_review,std_review,per_detractor,per_atraso,avg_atraso,cv_review,mm_num_pedidos,mm_avg_review,mm_cv_review,mm_per_detractor,mm_per_atraso
2018-04-04,196,3.995260663507109,1.4225986628492628,0.22748815165876776,0.07582938388625593,0.7156398104265402,0.3560715514367669,160.0,3.906958790217065,0.3778381994048741,0.2756486312614943,0.09617978381649574
2018-04-05,212,4.260330578512397,1.181810927639286,0.17355371900826447,0.04132231404958678,0.28512396694214875,0.27739887923249973,166.28571428571428,3.965839224394977,0.364375619914759,0.25855720293731965,0.08562822209882268
2018-04-06,166,4.046391752577319,1.3361891411264615,0.27319587628865977,0.015463917525773196,0.04639175257731959,0.33021744379431023,172.85714285714286,3.995920775402824,0.3524963726559801,0.2560073601043564,0.07291198003960475
2018-04-07,130,4.2,1.326021618727739,0.18620689655172415,0.027586206896551724,0.11724137931034483,0.315719433030414,176.28571428571428,4.075110876640169,0.33369963620357446,0.23423939144526634,0.057730257065321366
2018-04-08,112,3.883720930232558,1.4823329742374447,0.29457364341085274,0.046511627906976744,0.813953488372093,0.38167855025275527,173.71428571428572,4.08387552080873,0.3305013084906749,0.23496795704531298,0.05685597834526541
2018-04-09,141,4.2727272727272725,1.2315152097118667,0.18787878787878787,0.048484848484848485,0.38181818181818183,0.28822696397511777,169.57142857142858,4.095139766766854,0.3277259687842194,0.23119553898718062,0.04993398877021461
2018-04-10,236,3.9851301115241635,1.403540991598527,0.2379182156133829,0.02973977695167286,0.6951672862453532,0.3521945212126901,170.42857142857142,4.0919373298686885,0.32878676327636486,0.22583075577291994,0.040705439385952245
2018-04-11,178,4.172413793103448,1.280016857178175,0.22660098522167488,0.04433497536945813,0.5320197044334976,0.3067808996542733,167.85714285714286,4.117244919811022,0.3217452415931515,0.22570401771047813,0.036206238169266845
2018-04-12,116,3.984848484848485,1.4671197752341776,0.26515151515151514,0.022727272727272728,0.12878787878787878,0.36817454435534497,154.14285714285714,4.077890335001893,0.33471319375355796,0.23878941715951393,0.033549803694650555
2018-04-13,240,4.294573643410852,1.234416327521968,0.16666666666666666,0.031007751937984496,0.313953488372093,0.28743629287063877,164.71428571428572,4.113344890835255,0.32860160076446204,0.22357095864208634,0.03577035146782359
